      1.283952e-03,       5.165028e-03,       5.370552e-02
      1.258714e-03,       5.226641e-03,       5.242649e-02
      1.346335e-03,       5.591399e-03,       5.313648e-02
      1.351359e-03,       5.434724e-03,       5.671604e-02
      1.394873e-03,       5.530015e-03,       5.361468e-02
      1.259021e-03,       5.116778e-03,       3.731531e-02
      1.193331e-03,       5.077805e-03,       6.011337e-02
