      1.363988e-03,       6.908120e-03,       1.580223e-02
      1.385658e-03,       7.152297e-03,       1.620792e-02
      1.378763e-03,       6.960744e-03,       1.761025e-02
      1.384165e-03,       7.234524e-03,       1.596082e-02
